gene_id	utrname1	gene_symbol	gs_id
165215	NM_177454	FAM171B	6216
165324	NM_181713	UBXN2A	2343
165631	NM_001308320	PARP15	4498
165631	NM_001308321	PARP15	4498
165631	NM_001113523	PARP15	4498
165631	NM_152615	PARP15	4498
165679	NM_001040100	SPTSSB	13176
165679	NM_001320679	SPTSSB	13176
165721	NM_153330	DNAJB8	6113
165829	NM_001168271	GPR156	12746
165829	NM_153002	GPR156	12746
165904	NM_194293	XIRP1	3734
165904	NM_001198621	XIRP1	3734
165918	NM_152617	RNF168	10578
166336	NM_198859	PRICKLE2	3221
166348	NM_207335	KBTBD12	12528
166378	NM_145207	SPATA5	9379
166378	NM_001317799	SPATA5	9379
166379	NM_001178007	BBS12	11349
166379	NM_152618	BBS12	11349
166614	NM_001040260	DCLK2	13326
166614	NM_001040261	DCLK2	13326
166793	NM_145291	ZBTB49	13452
166815	NM_145715	TIGD2	12497
166824	NM_001270391	RASSF6	3576
166824	NM_177532	RASSF6	3576
166824	NM_201431	RASSF6	3576
166824	NM_001270392	RASSF6	3576
166863	NM_144979	RBM46	3768
166863	NM_001277171	RBM46	3768
166863	NM_001277173	RBM46	3768
166929	NM_001136258	SGMS2	5127
166929	NM_152621	SGMS2	5127
166929	NM_001136257	SGMS2	5127
166968	NM_152622	MIER3	2252
166968	NM_001297598	MIER3	2252
166968	NM_001297599	MIER3	2252
167153	NM_001297744	TENT2	2265
167153	NM_001297745	TENT2	2265
167153	NM_001114393	TENT2	2265
167153	NM_001114394	TENT2	2265
167153	NM_173797	TENT2	2265
167227	NM_001242377	DCP2	3715
167227	NM_152624	DCP2	3715
167410	NM_153234	LIX1	13817
167465	NM_152625	ZNF366	13316
167555	NM_205548	FAM151B	13969
167691	NM_001122769	LCA5	4564
167691	NM_181714	LCA5	4564
167826	NM_175747	OLIG3	4032
167838	NM_153235	TXLNB	13879
168002	NM_214462	DACT2	6149
168002	NM_001286350	DACT2	6149
168002	NM_001286351	DACT2	6149
168002	NR_104425	DACT2	6149
168090	NM_144980	C6orf118	7009
168374	NM_007139	ZNF92	5253
168374	NM_001287534	ZNF92	5253
168374	NM_001287532	ZNF92	5253
168374	NM_001287533	ZNF92	5253
168374	NM_152626	ZNF92	5253
168391	NM_145292	GALNTL5	4307
168400	NM_182699	DDX53	12300
168451	NM_182529	THAP5	13655
168451	NM_001287598	THAP5	13655
168451	NM_001287601	THAP5	13655
168451	NM_001287599	THAP5	13655
168451	NM_001130475	THAP5	13655
168455	NM_175884	CCDC71L	12185
168507	NM_138295	PKD1L1	7092
168537	NM_153236	GIMAP7	13619
168544	NM_207336	ZNF467	3962
168620	NM_177455	BHLHA15	14359
168667	NM_133468	BMPER	13079
168850	NM_176814	ZNF800	4064
169044	NM_152888	COL22A1	13986
169200	NM_001008495	TMEM64	5812
169200	NM_001146273	TMEM64	5812
169611	NM_001282715	OLFML2A	4235
169611	NM_182487	OLFML2A	4235
169714	NM_181701	QSOX2	1538
169792	NM_001042413	GLIS3	12423
169792	NM_152629	GLIS3	12423
169841	NM_001301275	ZNF169	13087
169841	NM_003448	ZNF169	13087
169841	NM_194320	ZNF169	13087
169966	NM_001170574	TENT5D	12567
169966	NM_152630	TENT5D	12567
169981	NM_001010862	SPIN3	6752
169981	NR_027139	SPIN3	6752
170062	NM_152631	FAM47B	7533
170082	NM_001297564	TCEANC	12598
170082	NM_152634	TCEANC	12598
170082	NM_001297563	TCEANC	12598
170261	NM_173798	ZCCHC12	10443
170261	NM_001312891	ZCCHC12	10443
170302	NM_139058	ARX	2948
170384	NM_173540	FUT11	3342
170384	NM_001284194	FUT11	3342
170392	NM_152635	OIT3	12701
170463	NM_001009998	SSBP4	12043
170463	NM_032627	SSBP4	12043
170506	NM_020865	DHX36	8326
170506	NM_001114397	DHX36	8326
170575	NM_130759	GIMAP1	13747
170589	NM_130769	GPHA2	12855
170591	NM_130772	S100Z	3185
170622	NM_203495	COMMD6	5438
170622	NM_001287394	COMMD6	5438
170622	NM_203497	COMMD6	5438
170622	NM_001287393	COMMD6	5438
170622	NM_001287392	COMMD6	5438
170679	NM_014068	PSORS1C1	2904
170679	NM_014068	PSORS1C1	2904
170679	NM_014068	PSORS1C1	2904
170680	NM_014069	PSORS1C2	14357
170680	NM_014069	PSORS1C2	14357
170680	NM_014069	PSORS1C2	14357
170680	NM_014069	PSORS1C2	14357
170689	NM_139055	ADAMTS15	14468
170690	NM_139056	ADAMTS16	3762
170691	NM_139057	ADAMTS17	7754
170692	NM_199355	ADAMTS18	13704
170850	NM_133329	KCNG3	7966
170850	NM_172344	KCNG3	7966
170954	NM_133471	PPP1R18	10967
170954	NM_001134870	PPP1R18	10967
170959	NM_001319126	ZNF431	12044
170959	NM_133473	ZNF431	12044
170959	NM_001319127	ZNF431	12044
170959	NM_001319124	ZNF431	12044
170960	NM_133474	ZNF721	4742
170961	NM_133475	ANKRD24	11978
171017	NM_001135734	ZNF384	1699
171017	NM_133476	ZNF384	1699
171017	NM_001039920	ZNF384	1699
171023	NM_015338	ASXL1	10729
171023	NM_001164603	ASXL1	10729
171024	NM_001128934	SYNPO2	2712
171024	NM_133477	SYNPO2	2712
171024	NM_001286754	SYNPO2	2712
171024	NM_001128933	SYNPO2	2712
171024	NM_001286755	SYNPO2	2712
171177	NM_133639	RHOV	835
171389	NM_138329	NLRP6	12738
171389	NM_001276700	NLRP6	12738
171392	NM_138330	ZNF675	13298
171425	NM_206808	CLYBL	10326
171483	NM_205849	FAM9B	6110
171484	NM_174901	FAM9C	12473
171546	NM_138288	SPTSSA	7159
171568	NM_138338	POLR3H	9628
171568	NM_001018052	POLR3H	9628
171568	NM_001282885	POLR3H	9628
171568	NM_001282884	POLR3H	9628
171568	NM_001018050	POLR3H	9628
171586	NM_138340	ABHD3	7158
171586	NM_001308257	ABHD3	7158
171586	NM_001308256	ABHD3	7158
192111	NM_001170543	PGAM5	12149
192111	NM_001170544	PGAM5	12149
192111	NM_138575	PGAM5	12149
192134	NM_138706	B3GNT6	13806
192286	NM_138820	HIGD2A	12144
192669	NM_024852	AGO3	682
192669	NM_177422	AGO3	682
192670	NM_017629	AGO4	1079
192683	NM_001178111	SCAMP5	9717
192683	NM_001178112	SCAMP5	9717
192683	NM_138967	SCAMP5	9717
195814	NM_001318049	SDR16C5	4031
195814	NM_138969	SDR16C5	4031
195814	NM_001318050	SDR16C5	4031
195827	NM_153698	PRXL2C	12783
195828	NM_153695	ZNF367	9212
196051	NM_001318167	PLPP4	11229
196051	NM_001318168	PLPP4	11229
196051	NM_001318166	PLPP4	11229
196051	NM_001318169	PLPP4	11229
196051	NM_001030059	PLPP4	11229
196074	NM_001113528	METTL15	14346
196074	NM_001297775	METTL15	14346
196074	NM_152636	METTL15	14346
196264	NR_104404	MPZL3	13489
196264	NR_104405	MPZL3	13489
196264	NM_001286152	MPZL3	13489
196264	NM_198275	MPZL3	13489
196374	NM_173352	KRT78	12490
196374	NM_001300814	KRT78	12490
196383	NR_130703	RILPL2	6271
196383	NM_145058	RILPL2	6271
196403	NM_001286245	DTX3	11121
196403	NM_178502	DTX3	11121
196403	NM_001286246	DTX3	11121
196441	NM_144982	ZFC3H1	8306
196463	NM_173542	PLBD2	10474
196463	NM_001159727	PLBD2	10474
196477	NM_152638	CCER1	3807
196477	NR_130711	CCER1	3807
196500	NM_001244014	PIANP	14432
196500	NM_001244015	PIANP	14432
196500	NM_153685	PIANP	14432
196527	NM_001204803	ANO6	6529
196527	NM_001025356	ANO6	6529
196527	NM_001142678	ANO6	6529
196527	NM_001142679	ANO6	6529
196528	NM_152641	ARID2	400
196740	NM_144984	VSTM4	14224
196740	NM_001031746	VSTM4	14224
196743	NM_207127	PAOX	13813
196743	NM_152911	PAOX	13813
196743	NM_207128	PAOX	13813
196913	NR_131171	LINC01599	3823
196951	NM_152647	FAM227B	4495
196993	NM_001102658	CT62	14326
197021	NR_103739	LCTL	14255
197021	NM_207338	LCTL	14255
197021	NM_001278562	LCTL	14255
197131	NM_174916	UBR1	8263
197257	NM_194436	LDHD	13370
197257	NM_153486	LDHD	13370
197258	NM_145059	FUK	10252
197320	NM_001201407	ZNF778	11678
197320	NM_182531	ZNF778	11678
197322	NM_001243279	ACSF3	7480
197322	NM_001127214	ACSF3	7480
197322	NM_001284316	ACSF3	7480
197322	NM_174917	ACSF3	7480
197358	NM_178844	NLRC3	14199
197358	NR_075083	NLRC3	14199
197370	NM_145080	NSMCE1	13003
197407	NM_001214909	ZNF48	7052
197407	NM_001214906	ZNF48	7052
197407	NM_001214907	ZNF48	7052
197407	NM_152652	ZNF48	7052
199221	NM_001170538	DZIP1L	6795
199221	NM_173543	DZIP1L	6795
199223	NM_145755	TTC21A	4698
199223	NM_001105513	TTC21A	4698
199692	NM_145295	ZNF627	14480
199692	NM_001290084	ZNF627	14480
199692	NM_001290085	ZNF627	14480
199692	NM_001290083	ZNF627	14480
199699	NM_152654	DAND5	14314
199704	NM_152655	ZNF585A	13776
199704	NR_110152	ZNF585A	13776
199704	NM_199126	ZNF585A	13776
199704	NM_001288800	ZNF585A	13776
199713	NM_001127255	NLRP7	3995
199713	NM_139176	NLRP7	3995
199713	NM_206828	NLRP7	3995
199745	NM_152658	THAP8	13328
199746	NM_144987	U2AF1L4	12342
199746	NR_110171	U2AF1L4	12342
199746	NM_001040425	U2AF1L4	12342
199746	NR_110172	U2AF1L4	12342
199746	NR_110173	U2AF1L4	12342
199777	NM_001076675	ZNF626	12112
199777	NM_145297	ZNF626	12112
199857	NM_144988	ALG14	12195
199857	NR_131032	ALG14	12195
199857	NM_001305242	ALG14	12195
199870	NM_152660	FAM76A	2250
199870	NM_001143913	FAM76A	2250
199870	NM_001143915	FAM76A	2250
199870	NM_001143912	FAM76A	2250
199870	NM_001143914	FAM76A	2250
199920	NM_001004303	FYB2	3947
199953	NM_001010866	TMEM201	9490
199953	NM_001130924	TMEM201	9490
199974	NM_178134	CYP4Z1	14527
199990	NM_001256947	FAAP20	7391
199990	NM_001282672	FAAP20	7391
199990	NM_001282671	FAAP20	7391
199990	NM_182533	FAAP20	7391
199990	NM_001256945	FAAP20	7391
199990	NM_001256946	FAAP20	7391
199990	NM_001146310	FAAP20	7391
199990	NM_001282670	FAAP20	7391
199990	NM_001282673	FAAP20	7391
199990	NR_046427	FAAP20	7391
200014	NM_032449	CC2D1B	6080
200030	NR_046188	NBPF11	13165
200030	NM_183372	NBPF11	13165
200030	NM_001101663	NBPF11	13165
200030	NR_110864	NBPF11	13165
200081	NM_175852	TXLNA	6513
200150	NM_152666	PLD5	12901
200150	NM_001320272	PLD5	12901
200150	NM_001195811	PLD5	12901
200150	NM_001195812	PLD5	12901
200186	NM_181715	CRTC2	11628
200205	NM_001010867	IBA57	11575
200205	NM_001310327	IBA57	11575
200232	NM_001012971	FAM209A	5955
200312	NM_001017981	RNF215	11369
200315	NM_001270406	APOBEC3A	14258
200315	NM_145699	APOBEC3A	14258
200316	NM_001006666	APOBEC3F	12837
200316	NM_145298	APOBEC3F	12837
200350	NM_012184	FOXD4L1	12641
200407	NM_153836	CREG2	13835
200424	NM_001287491	TET3	2361
200539	NM_144994	ANKRD23	13228
200558	NM_173545	APLF	14189
200576	NM_015040	PIKFYVE	9962
200576	NM_152671	PIKFYVE	9962
200576	NM_001178000	PIKFYVE	9962
200728	NM_198276	TMEM17	7915
200734	NM_181784	SPRED2	5805
200734	NM_001128210	SPRED2	5805
200765	NM_145702	TIGD1	11055
200845	NM_001128214	KCTD6	14374
200845	NM_153331	KCTD6	14374
200879	NM_139248	LIPH	14625
200894	NM_182896	ARL13B	5435
200894	NM_001174151	ARL13B	5435
200894	NM_001174150	ARL13B	5435
200894	NM_001321328	ARL13B	5435
200894	NM_144996	ARL13B	5435
200895	NM_001195643	DHFR2	7228
200895	NM_176815	DHFR2	7228
200916	NR_135259	RPL22L1	12848
200916	NM_001320451	RPL22L1	12848
200916	NM_001099645	RPL22L1	12848
200933	NM_001105573	FBXO45	7098
200942	NM_173546	KLHDC8B	5024
200958	NM_152673	MUC20	13076
200958	NM_001282506	MUC20	13076
200958	NM_020790	MUC20	13076
200958	NM_001291833	MUC20	13076
201134	NR_126542	CEP112	10968
201134	NM_001199165	CEP112	10968
201134	NM_001037325	CEP112	10968
201134	NM_001302891	CEP112	10968
201158	NM_001135036	TVP23C	4021
201158	NM_145301	TVP23C	4021
201161	NM_181716	CENPV	9532
201163	NM_144606	FLCN	7960
201163	NM_144997	FLCN	7960
201164	NM_178836	PLD6	10809
201176	NM_199282	ARHGAP27	13390
201176	NM_174919	ARHGAP27	13390
201176	NM_199282	ARHGAP27	13390
201176	NM_001282290	ARHGAP27	13390
201176	NM_001282290	ARHGAP27	13390
201191	NM_001257359	SAMD14	8658
201191	NM_174920	SAMD14	8658
201232	NM_201566	SLC16A13	9735
201243	NM_175734	SPEM2	3875
201255	NM_144999	LRRC45	12956
201266	NM_001159770	SLC39A11	4840
201266	NM_139177	SLC39A11	4840
201292	NM_173547	TRIM65	6499
201292	NM_001256124	TRIM65	6499
201294	NM_199242	UNC13D	3199
201299	NR_027997	RDM1	7487
201299	NR_027998	RDM1	7487
201299	NM_001163125	RDM1	7487
201299	NM_145654	RDM1	7487
201299	NM_001163121	RDM1	7487
201299	NR_027996	RDM1	7487
201299	NR_028000	RDM1	7487
201299	NM_001163124	RDM1	7487
201299	NM_001163130	RDM1	7487
201299	NR_027999	RDM1	7487
201299	NM_001034836	RDM1	7487
201299	NM_001163122	RDM1	7487
201299	NM_001163120	RDM1	7487
201305	NM_182538	SPNS3	14644
201305	NM_001320449	SPNS3	14644
201475	NM_001025300	RAB12	5380
201501	NM_001039360	ZBTB7C	4173
201501	NM_001318841	ZBTB7C	4173
201514	NM_173548	ZNF584	8832
201514	NM_001318002	ZNF584	8832
201516	NM_152677	ZSCAN4	6846
201562	NM_198402	HACD2	362
201595	NM_178862	STT3B	11356
201626	NM_001322176	PDE12	1560
201626	NM_177966	PDE12	1560
201626	NM_001322177	PDE12	1560
201627	NM_152678	DENND6A	1015
201633	NM_173799	TIGIT	13185
201725	NM_001008393	C4orf46	14631
201725	NR_077234	C4orf46	14631
201725	NR_077235	C4orf46	14631
201798	NM_145720	TIGD4	7118
201799	NM_152680	TMEM154	2754
201895	NM_001317896	SMIM14	4081
201895	NM_001317897	SMIM14	4081
201895	NM_174921	SMIM14	4081
201931	NM_001100389	TMEM192	8038
201973	NM_152683	PRIMPOL	1164
201973	NM_001300768	PRIMPOL	1164
201973	NM_001300767	PRIMPOL	1164
202018	NM_153365	TAPT1	3396
202052	NM_152686	DNAJC18	6811
202134	NM_001265615	FAM153B	13900
202243	NM_176816	CCDC125	8042
202243	NM_001297697	CCDC125	8042
202243	NM_001297696	CCDC125	8042
202243	NM_001297696	CCDC125	8042
202243	NM_001297697	CCDC125	8042
202243	NM_176816	CCDC125	8042
202333	NM_153610	CMYA5	9894
202374	NM_001287740	STK32A	14660
202374	NM_001112724	STK32A	14660
202374	NM_145001	STK32A	14660
202500	NM_182539	TCTE1	13744
202559	NM_152688	KHDRBS2	3892
202865	NM_145304	C7orf33	3343
202915	NM_001097620	TMEM184A	13678
203062	NM_145003	TSNARE1	3714
203062	NM_001291931	TSNARE1	3714
203068	NM_001293215	TUBB	9333
203068	NM_001293215	TUBB	9333
203068	NM_001293215	TUBB	9333
203068	NM_178014	TUBB	9333
203068	NM_001293212	TUBB	9333
203068	NM_001293213	TUBB	9333
203068	NM_001293214	TUBB	9333
203068	NM_001293216	TUBB	9333
203068	NM_001293214	TUBB	9333
203068	NM_001293216	TUBB	9333
203068	NM_001293212	TUBB	9333
203068	NM_001293212	TUBB	9333
203068	NM_001293216	TUBB	9333
203068	NM_001293214	TUBB	9333
203068	NM_178014	TUBB	9333
203068	NM_001293213	TUBB	9333
203068	NM_178014	TUBB	9333
203068	NM_001293213	TUBB	9333
203100	NM_153692	HTRA4	3306
203102	NM_001313994	ADAM32	3367
203102	NM_145004	ADAM32	3367
203111	NM_001170806	ERICH5	4859
203111	NM_173549	ERICH5	4859
203190	NM_139278	LGI3	13125
203228	NM_018325	C9orf72	5996
203228	NM_145005	C9orf72	5996
203228	NM_001256054	C9orf72	5996
203238	NM_173550	CCDC171	13933
203245	NM_197956	NAIF1	14297
203260	NM_001195200	CCDC107	13982
203260	NM_001195217	CCDC107	13982
203260	NM_001195201	CCDC107	13982
203260	NM_174923	CCDC107	13982
203286	NM_173551	ANKS6	6441
203328	NM_001287006	SUSD3	2957
203328	NM_001287005	SUSD3	2957
203328	NM_145006	SUSD3	2957
203328	NM_001287008	SUSD3	2957
203328	NM_001287007	SUSD3	2957
203427	NM_145305	SLC25A43	12665
203430	NM_152694	RTL3	4819
203447	NM_198465	NRK	3783
203523	NM_152695	ZNF449	7386
203547	NM_001017980	VMA21	4744
203611	NM_001001722	CDY2B	6119
203859	NM_213599	ANO5	12463
203859	NM_001142649	ANO5	12463
204801	NM_145007	NLRP11	13716
204801	NM_001297743	NLRP11	13716
204851	NM_198269	HIPK1	2336
204851	NM_181358	HIPK1	2336
204851	NM_198268	HIPK1	2336
204851	NM_152696	HIPK1	2336
204962	NM_152697	SLC44A5	4652
204962	NM_001320285	SLC44A5	4652
204962	NM_001320283	SLC44A5	4652
204962	NM_001130058	SLC44A5	4652
204962	NM_001320287	SLC44A5	4652
205147	NM_001105193	AMER3	14066
205147	NM_001105195	AMER3	14066
205147	NM_001105194	AMER3	14066
205147	NM_152698	AMER3	14066
205327	NM_153689	C2orf69	11425
205428	NM_173552	C3orf58	1683
205428	NM_001134470	C3orf58	1683
205564	NM_152699	SENP5	11830
205564	NM_001308045	SENP5	11830
205717	NR_111981	USF3	12114
205717	NM_001009899	USF3	12114
205860	NM_173553	TRIML2	12568
205860	NM_001303419	TRIML2	12568
206338	NM_173800	LVRN	13442
206358	NM_001308150	SLC36A1	9294
206358	NM_078483	SLC36A1	9294
206358	NM_001308151	SLC36A1	9294
207063	NM_145177	DHRSX	11126
219285	NM_001303498	SAMD9L	5838
219285	NM_152703	SAMD9L	5838
219285	NM_001303496	SAMD9L	5838
219285	NM_001303497	SAMD9L	5838
219285	NM_001303500	SAMD9L	5838
219287	NM_152704	AMER2	12678
219287	NM_199138	AMER2	12678
219293	NM_001039211	ATAD3C	10724
219333	NM_182488	USP12	756
219527	NM_001005210	LRRC55	12145
219537	NM_001105565	SMTNL1	3595
219539	NM_145008	YPEL4	4781
219541	NM_001317078	MED19	8283
219541	NM_153450	MED19	8283
219578	NM_181646	ZNF804B	3640
219654	NM_153367	ZCCHC24	1508
219699	NM_001244889	UNC5B	6353
219699	NM_170744	UNC5B	6353
219736	NM_001130161	STOX1	3100
219736	NM_152709	STOX1	3100
219736	NM_001130159	STOX1	3100
219736	NM_001130160	STOX1	3100
219738	NM_145306	FAM241B	7307
219743	NR_073594	TYSND1	5645
219743	NR_073592	TYSND1	5645
219743	NR_073595	TYSND1	5645
219743	NR_073582	TYSND1	5645
219743	NM_001040273	TYSND1	5645
219743	NR_073591	TYSND1	5645
219743	NM_173555	TYSND1	5645
219743	NR_073593	TYSND1	5645
219743	NR_073581	TYSND1	5645
219743	NR_073580	TYSND1	5645
219749	NM_145011	ZNF25	7525
219771	NM_181698	CCNY	7361
219771	NM_001282853	CCNY	7361
219771	NM_001282854	CCNY	7361
219771	NM_145012	CCNY	7361
219771	NM_001282852	CCNY	7361
219790	NM_145307	RTKN2	2512
219790	NM_001282941	RTKN2	2512
219793	NM_001318242	TBATA	2794
219793	NR_134531	TBATA	2794
219793	NR_134534	TBATA	2794
219793	NR_134533	TBATA	2794
219793	NM_152710	TBATA	2794
219793	NM_001318243	TBATA	2794
219793	NR_134532	TBATA	2794
219793	NM_001318241	TBATA	2794
219833	NM_001256088	C11orf45	13788
219833	NM_145013	C11orf45	13788
219833	NR_045767	C11orf45	13788
219844	NM_001134793	HYLS1	7230
219844	NM_145014	HYLS1	7230
219854	NR_047590	TMEM218	13826
219854	NR_047586	TMEM218	13826
219854	NM_001258246	TMEM218	13826
219854	NR_047591	TMEM218	13826
219854	NR_047587	TMEM218	13826
219854	NM_001258243	TMEM218	13826
219854	NM_001258245	TMEM218	13826
219854	NM_001258239	TMEM218	13826
219854	NM_001258238	TMEM218	13826
219854	NM_001258244	TMEM218	13826
219854	NM_001080546	TMEM218	13826
219854	NM_001258240	TMEM218	13826
219854	NM_001258242	TMEM218	13826
219854	NR_047592	TMEM218	13826
219854	NR_047589	TMEM218	13826
219854	NM_001258241	TMEM218	13826
219854	NM_001258247	TMEM218	13826
219854	NR_047588	TMEM218	13826
219855	NM_001145290	SLC37A2	4167
219855	NM_198277	SLC37A2	4167
219899	NM_001130047	TBCEL	11637
219899	NM_152715	TBCEL	11637
219902	NM_001198670	TMEM136	5976
219902	NM_174926	TMEM136	5976
219902	NM_001198675	TMEM136	5976
219902	NM_001198671	TMEM136	5976
219902	NM_001198672	TMEM136	5976
219902	NM_001198673	TMEM136	5976
219902	NM_001198674	TMEM136	5976
219927	NM_181514	MRPL21	9457
219927	NM_181515	MRPL21	9457
219931	NM_139075	TPCN2	6658
219956	NM_001005212	OR9Q1	13683
219972	NM_001039396	MPEG1	13877
219988	NM_152716	PATL1	9275
219990	NM_173801	OOSP2	3705
220001	NM_152718	VWCE	14694
220002	NM_001161452	CYB561A3	7725
220002	NM_153611	CYB561A3	7725
220002	NM_001161454	CYB561A3	7725
220002	NM_001300763	CYB561A3	7725
220042	NM_145018	DDIAS	6288
220047	NM_173556	CCDC83	13599
220047	NM_001286159	CCDC83	13599
220064	NM_153451	LTO1	10602
220074	NM_001205138	LRTOMT	13946
220074	NM_145309	LRTOMT	13946
220074	NM_001145308	LRTOMT	13946
220074	NM_001271471	LRTOMT	13946
220074	NM_001318803	LRTOMT	13946
220074	NM_001145309	LRTOMT	13946
220074	NM_001145310	LRTOMT	13946
220074	NM_001145307	LRTOMT	13946
220082	NM_001286341	SPERT	6966
220082	NM_152719	SPERT	6966
220082	NM_001286342	SPERT	6966
220108	NM_145019	FAM124A	13837
220108	NM_001242312	FAM124A	13837
220134	NM_145060	SKA1	2459
220134	NM_001039535	SKA1	2459
220136	NM_145020	CFAP53	6637
220164	NM_152721	DOK6	3969
220213	NM_001145373	OTUD1	4728
220323	NM_178507	OAF	1486
220359	NM_145719	TIGD3	3286
220382	NM_175885	FAM181B	14109
220441	NM_173557	RNF152	10404
220869	NM_001286835	CBWD5	13163
220869	NM_001286836	CBWD5	13163
220869	NM_001024916	CBWD5	13163
220963	NM_001323981	SLC16A9	926
220963	NM_194298	SLC16A9	926
220963	NM_001323980	SLC16A9	926
220963	NM_001323977	SLC16A9	926
